Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-01-08 20:30:00,1.682,2.760,5.969,8.121,67.00,26.100
2019-01-08 21:00:00,1.618,2.800,5.827,8.178,74.00,26.050
2019-01-08 21:30:00,1.645,2.580,6.072,8.878,68.00,26.050
2019-01-08 22:00:00,1.676,3.240,5.911,8.544,64.00,26.050
2019-01-08 22:30:00,1.717,2.690,6.067,8.159,61.00,26.050
2019-01-08 23:00:00,1.775,2.910,5.938,8.141,66.00,26.050
2019-01-08 23:30:00,1.839,3.160,6.132,8.456,64.00,26.050
2019-01-09 00:00:00,1.713,3.050,5.783,8.362,59.00,26.000
2019-01-09 00:30:00,1.620,2.960,5.574,7.906,60.00,26.000
2019-01-09 01:00:00,1.743,2.780,5.988,7.638,63.00,26.000
2019-01-09 01:30:00,1.732,3.130,5.766,8.159,67.00,26.000
2019-01-09 02:00:00,1.660,2.730,5.746,7.589,60.00,25.950
2019-01-09 02:30:00,1.646,2.860,5.673,7.807,59.00,26.000
2019-01-09 03:00:00,1.663,2.730,5.573,7.545,64.00,26.000
2019-01-09 03:30:00,1.629,2.760,5.806,7.570,66.00,25.950
2019-01-09 04:00:00,1.682,2.640,5.509,7.648,70.00,25.950
2019-01-09 04:30:00,1.689,2.670,5.708,8.490,61.00,25.950
2019-01-09 05:00:00,1.686,2.720,5.864,7.579,64.00,25.950
2019-01-09 05:30:00,1.644,3.260,5.652,7.372,73.00,25.950
2019-01-09 06:00:00,1.634,2.938,5.809,8.658,70.00,25.950
2019-01-09 06:30:00,1.624,2.670,5.765,8.162,70.00,25.950
2019-01-09 07:00:00,1.633,2.540,5.898,7.611,74.00,25.950
2019-01-09 07:30:00,1.576,2.840,5.848,7.617,68.00,26.000
2019-01-09 08:00:00,1.518,3.020,5.904,8.175,71.00,26.000
2019-01-09 08:30:00,1.516,2.520,5.846,8.149,70.00,26.000
2019-01-09 09:00:00,1.512,2.300,5.825,7.637,66.00,26.050
2019-01-09 09:30:00,1.610,2.910,5.904,8.460,68.00,26.050
2019-01-09 10:00:00,1.475,2.360,5.795,7.903,71.00,26.100
2019-01-09 10:30:00,1.517,2.290,6.089,8.281,68.00,26.150
2019-01-09 11:00:00,1.481,2.720,5.776,8.408,77.00,26.250
2019-01-09 11:30:00,1.484,2.670,6.145,7.552,67.00,26.200
2019-01-09 12:00:00,1.450,3.280,5.751,7.566,71.00,26.250
2019-01-09 12:30:00,1.425,3.180,5.656,7.876,67.00,26.250
2019-01-09 13:00:00,1.480,2.420,5.983,7.932,78.00,26.250
2019-01-09 13:30:00,1.389,2.390,5.745,8.537,70.00,26.250
2019-01-09 14:00:00,1.360,2.350,5.704,7.287,71.00,26.250
2019-01-09 14:30:00,1.332,2.090,5.861,8.159,70.00,26.250
2019-01-09 15:00:00,1.309,2.160,5.765,7.300,75.00,26.250
2019-01-09 15:30:00,1.293,2.320,5.971,7.870,70.00,26.300
2019-01-09 16:00:00,1.378,1.980,6.176,8.176,64.00,26.250
2019-01-09 16:30:00,1.335,2.080,6.288,7.875,83.00,26.300
2019-01-09 17:00:00,1.356,2.840,6.261,8.124,75.00,26.300
2019-01-09 17:30:00,1.312,2.060,5.992,7.876,81.00,26.300
2019-01-09 18:00:00,1.400,2.400,6.360,7.828,87.00,26.250
2019-01-09 18:30:00,1.405,2.530,6.170,8.543,77.00,26.200
2019-01-09 19:00:00,1.379,2.200,6.182,9.182,73.00,26.200
2019-01-09 19:30:00,1.390,2.210,6.169,8.463,71.00,26.200
2019-01-09 20:00:00,1.484,2.330,6.227,7.590,68.00,26.200
2019-01-09 20:30:00,1.372,2.390,6.199,7.751,67.00,26.150
2019-01-09 21:00:00,1.399,2.360,6.400,7.509,67.00,26.150
2019-01-09 21:30:00,1.460,2.150,6.303,7.591,75.00,26.150
2019-01-09 22:00:00,1.398,2.130,6.277,7.805,75.00,26.150
2019-01-09 22:30:00,1.295,2.590,6.062,8.204,73.00,26.150
2019-01-09 23:00:00,1.365,2.240,6.111,7.949,67.00,26.150
2019-01-09 23:30:00,1.412,2.150,6.177,7.816,74.00,26.150
2019-01-10 00:00:00,1.429,2.140,6.392,8.193,60.00,26.100
2019-01-10 00:30:00,1.284,1.910,6.099,7.294,80.00,26.100
2019-01-10 01:00:00,1.308,1.960,5.968,7.565,75.00,26.100
2019-01-10 01:30:00,1.402,2.390,6.179,8.226,75.00,26.100
2019-01-10 02:00:00,1.332,2.070,6.123,7.078,85.00,26.050
2019-01-10 02:30:00,1.355,2.580,5.828,7.029,70.00,26.050
2019-01-10 03:00:00,1.295,2.330,5.982,7.310,77.00,26.050
2019-01-10 03:30:00,1.289,2.100,5.967,7.108,84.00,26.050
2019-01-10 04:00:00,1.200,2.320,5.432,7.799,61.00,26.050
2019-01-10 04:30:00,1.232,1.880,5.788,8.199,71.00,26.000
2019-01-10 05:00:00,1.228,2.320,5.898,7.336,83.00,26.000
2019-01-10 05:30:00,1.216,1.900,6.034,8.224,78.00,26.000
2019-01-10 06:00:00,1.136,1.810,5.430,9.314,78.00,26.000
2019-01-10 06:30:00,1.271,2.100,5.938,7.053,92.00,25.950
2019-01-10 07:00:00,1.196,1.770,5.792,7.537,83.00,26.000
2019-01-10 07:30:00,1.278,2.040,5.726,8.160,90.00,26.000
2019-01-10 08:00:00,1.224,2.030,6.028,8.483,87.00,26.000
2019-01-10 08:30:00,1.139,1.870,5.790,9.341,95.00,26.050
2019-01-10 09:00:00,1.223,1.990,6.008,8.911,84.00,26.050
2019-01-10 09:30:00,1.157,1.920,5.807,8.455,95.00,26.150
2019-01-10 10:00:00,1.193,2.010,5.878,7.024,90.00,26.150
2019-01-10 10:30:00,1.204,2.480,6.113,7.827,80.00,26.250
2019-01-10 11:00:00,1.068,2.030,5.792,7.830,92.00,26.350
2019-01-10 11:30:00,1.132,1.750,6.007,7.068,99.00,26.500
2019-01-10 12:00:00,1.252,1.990,6.294,7.538,74.00,26.500
2019-01-10 12:30:00,1.132,1.920,5.954,10.243,95.00,26.600
2019-01-10 13:00:00,1.101,2.040,5.912,9.357,91.00,26.600
2019-01-10 13:30:00,1.088,2.240,6.294,9.166,94.00,26.600
2019-01-10 14:00:00,1.143,2.030,6.213,7.899,81.00,26.800
2019-01-10 14:30:00,1.141,1.790,6.466,7.328,88.00,26.700
2019-01-10 15:00:00,1.242,2.230,6.510,8.426,97.00,26.750
2019-01-10 15:30:00,1.137,2.270,6.108,9.344,98.00,26.700
2019-01-10 16:00:00,1.091,2.150,6.201,10.216,90.00,26.750
2019-01-10 16:30:00,1.065,1.780,6.034,8.169,97.00,26.700
2019-01-10 17:00:00,1.101,1.820,6.184,9.539,92.00,26.600
2019-01-10 17:30:00,1.113,1.840,5.819,9.810,91.00,26.550
2019-01-10 18:00:00,1.225,2.070,6.307,8.187,87.00,26.500
2019-01-10 18:30:00,1.184,1.910,5.898,7.772,98.00,26.550
2019-01-10 19:00:00,1.238,2.080,6.238,9.377,85.00,26.400
2019-01-10 19:30:00,1.279,1.930,5.935,8.942,95.00,26.400
2019-01-10 20:00:00,1.309,2.010,6.032,9.747,98.00,26.300
2019-01-10 20:30:00,1.258,2.030,5.980,9.283,99.00,26.300
2019-01-10 21:00:00,1.246,2.130,6.076,9.115,85.00,26.250
2019-01-10 21:30:00,1.257,1.990,6.032,9.285,91.00,26.200
2019-01-10 22:00:00,1.218,2.640,5.605,7.425,80.00,26.200
2019-01-10 22:30:00,1.275,2.190,6.123,9.337,95.00,26.150
2019-01-10 23:00:00,1.211,1.830,5.863,8.136,92.00,26.150
2019-01-10 23:30:00,1.246,1.930,5.860,8.158,92.00,26.150
2019-01-11 00:00:00,1.207,2.080,5.762,7.628,85.00,26.150
2019-01-11 00:30:00,1.154,2.390,5.499,7.550,85.00,26.150
2019-01-11 01:00:00,1.242,2.290,5.763,9.406,78.00,26.150
2019-01-11 01:30:00,1.251,2.020,5.836,7.285,90.00,26.150
2019-01-11 02:00:00,1.263,2.200,5.915,10.166,91.00,26.150
2019-01-11 02:30:00,1.212,1.920,5.471,8.877,88.00,26.150
2019-01-11 03:00:00,1.185,2.180,5.700,9.425,97.00,26.100
2019-01-11 03:30:00,1.192,1.990,5.642,7.082,97.00,26.150
2019-01-11 04:00:00,1.218,1.960,5.654,7.932,80.00,26.150
2019-01-11 04:30:00,1.170,1.820,5.441,8.923,84.00,26.100
2019-01-11 05:00:00,1.178,2.040,5.561,6.841,91.00,26.100
2019-01-11 05:30:00,1.143,2.040,5.325,7.776,99.00,26.050
2019-01-11 06:00:00,1.214,2.210,5.759,9.778,91.00,26.050
2019-01-11 06:30:00,1.216,2.500,5.640,10.186,91.00,26.100
2019-01-11 07:00:00,1.178,2.120,5.418,9.594,92.00,26.050
2019-01-11 07:30:00,1.246,1.840,5.564,9.750,99.00,26.050
2019-01-11 08:00:00,1.213,2.030,5.306,8.864,92.00,26.100
2019-01-11 08:30:00,1.186,2.040,5.425,9.959,105.00,26.100
2019-01-11 09:00:00,1.188,1.980,5.345,8.948,66.00,26.100
2019-01-11 09:30:00,1.116,1.950,5.213,8.544,101.00,26.150
2019-01-11 10:00:00,1.195,1.990,5.507,10.274,94.00,26.200
2019-01-11 10:30:00,1.105,1.890,5.339,11.456,97.00,26.250
2019-01-11 11:00:00,1.182,1.930,5.684,8.955,98.00,26.250
2019-01-11 11:30:00,1.172,1.790,5.251,9.975,102.00,26.300
2019-01-11 12:00:00,1.159,2.060,5.288,7.871,102.00,26.350
2019-01-11 12:30:00,1.258,2.060,5.356,12.074,92.00,26.350
2019-01-11 13:00:00,1.239,2.030,5.401,11.928,97.00,26.350
2019-01-11 13:30:00,1.272,1.980,5.545,10.157,97.00,26.400
2019-01-11 14:00:00,1.300,1.950,5.416,8.486,102.00,26.400
2019-01-11 14:30:00,1.331,2.160,5.840,6.382,101.00,26.400
2019-01-11 15:00:00,1.310,1.960,5.682,11.388,98.00,26.400
2019-01-11 15:30:00,1.319,2.310,5.688,10.172,95.00,26.400
2019-01-11 16:00:00,1.372,2.350,5.652,7.528,97.00,26.400
2019-01-11 16:30:00,1.435,2.410,6.143,7.749,80.00,26.400
2019-01-11 17:00:00,1.333,1.940,5.701,11.443,98.00,26.350
2019-01-11 17:30:00,1.359,2.580,5.462,7.113,75.00,26.350
2019-01-11 18:00:00,1.374,2.140,5.516,6.803,98.00,26.300
2019-01-11 18:30:00,1.365,2.330,5.649,7.211,85.00,26.300
2019-01-11 19:00:00,1.359,2.210,5.205,7.558,98.00,26.250
2019-01-11 19:30:00,1.397,2.580,5.650,7.363,84.00,26.250
2019-01-11 20:00:00,1.408,2.560,5.521,7.314,94.00,26.200
2019-01-11 20:30:00,1.455,2.550,5.429,6.870,71.00,26.200
2019-01-11 21:00:00,1.428,2.350,5.278,7.017,73.00,26.200
2019-01-11 21:30:00,1.554,2.240,5.600,6.643,90.00,26.200
2019-01-11 22:00:00,1.478,2.710,5.427,7.258,77.00,26.150
2019-01-11 22:30:00,1.433,2.280,5.255,6.588,77.00,26.150
2019-01-11 23:00:00,1.486,2.560,5.218,7.257,75.00,26.150
2019-01-11 23:30:00,1.447,2.220,5.334,6.179,71.00,26.100
2019-01-12 00:00:00,1.541,2.430,5.803,7.516,87.00,26.100
2019-01-12 00:30:00,1.536,2.780,5.716,10.756,97.00,26.100
2019-01-12 01:00:00,1.449,2.630,5.416,7.573,87.00,26.100
2019-01-12 01:30:00,1.402,2.360,5.479,6.334,84.00,26.100
2019-01-12 02:00:00,1.383,2.590,5.569,7.043,97.00,26.100
2019-01-12 02:30:00,1.450,2.610,5.522,8.180,83.00,26.100
2019-01-12 03:00:00,1.478,2.260,5.646,6.375,88.00,26.150
2019-01-12 03:30:00,1.499,2.370,5.610,7.290,81.00,26.150
2019-01-12 04:00:00,1.448,3.010,5.430,7.534,78.00,26.100
2019-01-12 04:30:00,1.421,2.560,5.760,6.830,87.00,26.050
2019-01-12 05:00:00,1.422,2.240,5.474,10.636,101.00,26.050
2019-01-12 05:30:00,1.427,2.300,5.864,7.551,77.00,26.050
2019-01-12 06:00:00,1.508,2.420,5.898,6.995,85.00,26.050
2019-01-12 06:30:00,1.404,2.090,5.482,7.614,84.00,26.050
2019-01-12 07:00:00,1.513,2.480,5.542,7.178,85.00,26.050
2019-01-12 07:30:00,1.547,2.480,5.691,7.054,78.00,26.050
2019-01-12 08:00:00,1.482,3.070,5.256,6.321,81.00,26.050
2019-01-12 08:30:00,1.565,2.570,5.654,7.044,80.00,26.050
2019-01-12 09:00:00,1.543,2.940,5.742,6.822,84.00,26.050
2019-01-12 09:30:00,1.491,2.130,5.478,7.882,94.00,26.100
2019-01-12 10:00:00,1.481,2.350,5.646,8.190,87.00,26.150
2019-01-12 10:30:00,1.620,2.590,6.207,10.220,102.00,26.150
2019-01-12 11:00:00,1.527,2.300,5.492,7.680,92.00,26.150
2019-01-12 11:30:00,1.530,2.530,5.874,10.299,81.00,26.200
2019-01-12 12:00:00,1.536,2.550,5.505,7.602,102.00,26.200
2019-01-12 12:30:00,1.668,2.650,6.358,7.818,88.00,26.250
2019-01-12 13:00:00,1.475,2.290,6.078,8.921,85.00,26.250
2019-01-12 13:30:00,1.581,2.600,5.989,9.686,85.00,26.300
2019-01-12 14:00:00,1.491,2.640,5.666,7.294,90.00,26.350
2019-01-12 14:30:00,1.539,2.740,6.135,8.888,92.00,26.350
2019-01-12 15:00:00,1.628,2.650,6.005,7.590,94.00,26.300
2019-01-12 15:30:00,1.655,2.650,5.871,7.773,84.00,26.300
2019-01-12 16:00:00,1.555,2.750,5.818,8.173,81.00,26.300
2019-01-12 16:30:00,1.604,2.630,5.911,8.078,87.00,26.250
2019-01-12 17:00:00,1.573,2.390,5.994,9.040,87.00,26.250
2019-01-12 17:30:00,1.561,2.540,6.424,7.310,91.00,26.250
2019-01-12 18:00:00,1.486,2.270,6.143,8.119,83.00,26.250
2019-01-12 18:30:00,1.510,3.100,5.780,7.816,83.00,26.250
2019-01-12 19:00:00,1.517,2.700,5.783,6.794,87.00,26.250
2019-01-12 19:30:00,1.613,2.610,6.343,8.159,83.00,26.200
2019-01-12 20:00:00,1.519,2.370,5.892,9.303,71.00,26.200
2019-01-12 20:30:00,1.580,2.730,6.140,8.226,92.00,26.200
2019-01-12 21:00:00,1.587,2.540,6.164,7.883,80.00,26.200
2019-01-12 21:30:00,1.437,2.580,5.860,7.678,81.00,26.200
2019-01-12 22:00:00,1.619,2.610,6.328,8.144,78.00,26.200
2019-01-12 22:30:00,1.544,2.930,5.925,8.200,85.00,26.200
2019-01-12 23:00:00,1.644,2.680,6.181,8.495,104.00,26.200
2019-01-12 23:30:00,1.511,2.650,5.843,8.133,94.00,26.200
2019-01-13 00:00:00,1.578,2.870,5.778,8.195,94.00,26.200
2019-01-13 00:30:00,1.473,2.190,5.910,8.486,88.00,26.200
2019-01-13 01:00:00,1.562,2.540,5.940,8.051,87.00,26.150
2019-01-13 01:30:00,1.638,2.640,6.287,8.216,83.00,26.200
2019-01-13 02:00:00,1.467,2.270,5.912,7.620,83.00,26.150
2019-01-13 02:30:00,1.470,2.470,6.040,10.296,80.00,26.150
2019-01-13 03:00:00,1.508,2.403,5.932,8.471,104.00,26.150
2019-01-13 03:30:00,1.566,2.530,6.122,10.753,92.00,26.150
2019-01-13 04:00:00,1.478,2.230,5.928,11.311,94.00,26.150
2019-01-13 04:30:00,1.599,2.650,6.387,10.666,99.00,26.150
2019-01-13 05:00:00,1.537,2.610,5.876,9.727,98.00,26.100
2019-01-13 05:30:00,1.475,2.580,5.658,10.302,91.00,26.100
2019-01-13 06:00:00,1.544,2.530,6.237,10.852,92.00,26.100
2019-01-13 06:30:00,1.652,2.870,6.157,10.107,92.00,26.100
2019-01-13 07:00:00,1.559,2.920,5.790,10.393,95.00,26.100
2019-01-13 07:30:00,1.752,2.830,6.554,9.353,99.00,26.100
2019-01-13 08:00:00,1.718,2.640,6.494,10.654,98.00,26.100
2019-01-13 08:30:00,1.592,2.770,5.925,10.153,94.00,26.100
2019-01-13 09:00:00,1.633,2.920,5.964,10.767,88.00,26.100
2019-01-13 09:30:00,1.805,2.900,6.086,9.694,106.00,26.100
2019-01-13 10:00:00,1.644,2.510,6.202,10.579,101.00,26.150
2019-01-13 10:30:00,1.746,2.850,6.277,10.602,91.00,26.150
2019-01-13 11:00:00,1.691,2.850,6.117,9.862,94.00,26.200
2019-01-13 11:30:00,1.669,2.740,6.108,10.335,94.00,26.250
2019-01-13 12:00:00,1.796,3.890,6.378,10.181,99.00,26.250
2019-01-13 12:30:00,1.619,2.440,6.169,9.855,102.00,26.250
2019-01-13 13:00:00,1.713,2.780,5.853,9.841,95.00,26.250
2019-01-13 13:30:00,1.719,2.970,5.923,10.819,95.00,26.300
2019-01-13 14:00:00,1.794,2.650,6.377,9.829,88.00,26.300
2019-01-13 14:30:00,1.798,2.660,6.211,10.273,101.00,26.300
2019-01-13 15:00:00,1.784,2.800,6.107,10.714,97.00,26.350
2019-01-13 15:30:00,1.714,2.900,5.965,9.807,95.00,26.350
2019-01-13 16:00:00,1.759,2.770,6.100,10.557,101.00,26.300
2019-01-13 16:30:00,1.715,2.890,5.918,10.251,92.00,26.300
2019-01-13 17:00:00,1.782,2.700,5.917,10.178,99.00,26.300
2019-01-13 17:30:00,1.708,2.520,5.820,10.059,98.00,26.250
2019-01-13 18:00:00,1.773,2.720,5.813,9.221,92.00,26.250
2019-01-13 18:30:00,1.786,2.740,5.845,9.360,101.00,26.250
2019-01-13 19:00:00,1.675,3.160,5.446,8.893,87.00,26.200
2019-01-13 19:30:00,1.701,3.020,5.684,9.710,98.00,26.200
2019-01-13 20:00:00,1.713,2.970,5.563,8.882,91.00,26.200
2019-01-13 20:30:00,1.743,2.910,5.520,9.742,95.00,26.200
2019-01-13 21:00:00,1.912,3.520,5.754,9.327,94.00,26.150
2019-01-13 21:30:00,1.802,2.870,5.526,10.168,92.00,26.150
2019-01-13 22:00:00,1.858,2.810,5.849,10.218,94.00,26.200
2019-01-13 22:30:00,1.804,2.900,5.455,10.205,105.00,26.200
2019-01-13 23:00:00,1.963,3.120,5.900,8.553,112.00,26.150
2019-01-13 23:30:00,1.911,3.060,5.725,9.920,95.00,26.150
2019-01-14 00:00:00,2.002,3.230,5.782,6.974,99.00,26.150
2019-01-14 00:30:00,1.975,3.720,5.610,9.297,90.00,26.150
2019-01-14 01:00:00,2.028,3.290,5.666,5.790,101.00,26.150
2019-01-14 01:30:00,1.875,3.300,5.598,7.243,83.00,26.150
2019-01-14 02:00:00,1.922,3.166,5.843,6.564,94.00,26.100
2019-01-14 02:30:00,1.933,3.370,5.751,7.324,98.00,26.150
2019-01-14 03:00:00,1.777,3.140,5.554,7.199,91.00,26.100
2019-01-14 03:30:00,1.846,2.960,5.551,8.409,94.00,26.100
2019-01-14 04:00:00,1.912,3.180,5.619,8.238,98.00,26.100
2019-01-14 04:30:00,1.879,2.860,5.753,7.276,91.00,26.100
2019-01-14 05:00:00,1.712,3.470,5.461,9.641,94.00,26.100
2019-01-14 05:30:00,1.878,3.351,5.717,6.602,85.00,26.050
2019-01-14 06:00:00,1.752,3.020,5.546,9.749,101.00,26.100
2019-01-14 06:30:00,1.731,2.680,5.574,7.196,84.00,26.100
2019-01-14 07:00:00,1.782,2.960,5.573,9.743,87.00,26.100
2019-01-14 07:30:00,1.853,3.400,5.697,9.319,97.00,26.050
2019-01-14 08:00:00,1.844,3.150,5.839,9.334,98.00,26.050
2019-01-14 08:30:00,1.870,3.360,5.638,7.866,83.00,26.100
2019-01-14 09:00:00,1.976,3.790,5.837,7.075,94.00,26.100
2019-01-14 09:30:00,1.771,2.990,5.381,9.111,92.00,26.100
2019-01-14 10:00:00,1.864,3.220,5.345,8.760,95.00,26.100
2019-01-14 10:30:00,1.944,3.270,5.684,7.464,80.00,26.150
2019-01-14 11:00:00,1.793,3.140,5.554,8.993,97.00,26.150
2019-01-14 11:30:00,1.854,2.850,5.611,8.182,85.00,26.150
2019-01-14 12:00:00,1.842,2.680,5.731,7.758,84.00,26.200
2019-01-14 12:30:00,1.890,3.280,5.836,7.835,87.00,26.200
2019-01-14 13:00:00,1.751,3.480,5.514,8.509,83.00,26.200
2019-01-14 13:30:00,1.858,3.080,5.709,8.513,87.00,26.200
2019-01-14 14:00:00,1.929,3.920,5.855,7.023,87.00,26.200
2019-01-14 14:30:00,1.812,2.720,5.780,7.321,92.00,26.200
2019-01-14 15:00:00,1.755,3.110,5.394,7.311,97.00,26.200
2019-01-14 15:30:00,1.723,2.930,5.435,6.344,90.00,26.200
2019-01-14 16:00:00,1.817,2.700,5.850,7.297,84.00,26.250
2019-01-14 16:30:00,1.779,2.650,5.954,7.923,88.00,26.250
2019-01-14 17:00:00,1.713,2.821,5.573,8.186,94.00,26.250
2019-01-14 17:30:00,1.822,2.950,5.668,7.544,81.00,26.200
2019-01-14 18:00:00,1.677,2.780,5.632,8.279,91.00,26.200
2019-01-14 18:30:00,1.737,2.560,5.648,7.896,77.00,26.200
2019-01-14 19:00:00,1.683,2.620,5.788,7.927,87.00,26.200
2019-01-14 19:30:00,1.679,2.560,5.615,7.845,88.00,26.200
2019-01-14 20:00:00,1.827,3.350,5.759,8.824,85.00,26.200
2019-01-14 20:30:00,1.781,3.360,5.790,8.494,91.00,26.250
2019-01-14 21:00:00,1.689,2.670,5.708,8.514,90.00,26.250
2019-01-14 21:30:00,1.781,2.930,5.760,8.235,88.00,26.250
2019-01-14 22:00:00,1.712,2.630,5.772,9.289,91.00,26.250
2019-01-14 22:30:00,1.613,3.300,5.904,9.332,95.00,26.250
2019-01-14 23:00:00,1.658,2.960,5.670,8.263,87.00,26.300
2019-01-14 23:30:00,1.611,2.300,5.844,8.790,88.00,26.300
2019-01-15 00:00:00,1.662,2.850,6.147,7.398,92.00,26.300
2019-01-15 00:30:00,1.575,2.440,5.829,6.972,92.00,26.300
2019-01-15 01:00:00,1.584,2.730,5.911,7.873,94.00,26.300
2019-01-15 01:30:00,1.612,2.510,6.127,7.611,87.00,26.250
2019-01-15 02:00:00,1.526,2.570,5.889,8.330,87.00,26.300
2019-01-15 02:30:00,1.466,2.700,5.786,8.473,91.00,26.300
2019-01-15 03:00:00,1.488,2.430,5.661,7.330,91.00,26.300
2019-01-15 03:30:00,1.597,2.460,6.085,8.427,90.00,26.300
2019-01-15 04:00:00,1.468,2.570,5.780,8.297,92.00,26.300
2019-01-15 04:30:00,1.417,2.400,5.725,8.819,92.00,26.300
2019-01-15 05:00:00,1.463,2.610,6.146,8.530,88.00,26.250
2019-01-15 05:30:00,1.381,2.520,5.961,6.396,91.00,26.300
2019-01-15 06:00:00,1.419,2.400,6.062,8.766,84.00,26.300
2019-01-15 06:30:00,1.359,2.370,5.921,7.267,90.00,26.300
2019-01-15 07:00:00,1.396,2.360,6.068,8.884,90.00,26.300
2019-01-15 07:30:00,1.349,2.000,6.158,8.921,85.00,26.300
2019-01-15 08:00:00,1.295,2.080,6.164,8.286,77.00,26.350
2019-01-15 08:30:00,1.430,2.550,6.114,8.936,91.00,26.350
2019-01-15 09:00:00,1.438,2.790,6.172,8.751,88.00,26.450
2019-01-15 09:30:00,1.442,2.640,6.234,8.948,91.00,26.550
2019-01-15 10:00:00,1.445,2.630,6.364,8.405,88.00,26.600
2019-01-15 10:30:00,1.402,2.250,6.462,8.883,85.00,26.800
2019-01-15 11:00:00,1.341,2.340,6.116,8.839,87.00,26.850
2019-01-15 11:30:00,1.338,2.350,6.294,9.286,91.00,26.900
2019-01-15 12:00:00,1.373,2.530,6.347,8.335,90.00,26.950
2019-01-15 12:30:00,1.451,2.640,6.323,8.501,83.00,27.000
2019-01-15 13:00:00,1.548,2.490,6.573,9.283,90.00,26.900
2019-01-15 13:30:00,1.516,2.610,6.281,8.964,80.00,26.950
2019-01-15 14:00:00,1.401,2.720,6.375,8.559,84.00,26.850
2019-01-15 14:30:00,1.404,2.180,6.361,8.921,88.00,26.950
2019-01-15 15:00:00,1.398,2.590,6.010,8.869,91.00,26.900
2019-01-15 15:30:00,1.424,2.330,6.357,8.629,90.00,26.900
2019-01-15 16:00:00,1.440,2.620,6.211,8.270,90.00,26.850
2019-01-15 16:30:00,1.451,2.360,6.277,8.573,90.00,26.800
2019-01-15 17:00:00,1.496,2.250,6.504,9.005,94.00,26.750
2019-01-15 17:30:00,1.358,2.430,5.975,8.924,87.00,26.700
2019-01-15 18:00:00,1.490,2.360,6.498,8.559,91.00,26.650
2019-01-15 18:30:00,1.378,1.970,6.262,9.597,94.00,26.600
2019-01-15 19:00:00,1.458,2.880,6.203,8.811,91.00,26.550
2019-01-15 19:30:00,1.370,2.570,6.167,8.651,91.00,26.550
2019-01-15 20:00:00,1.366,2.320,6.180,9.730,90.00,26.550
2019-01-15 20:30:00,1.384,2.430,6.156,8.221,99.00,26.550
2019-01-15 21:00:00,1.392,2.200,6.130,9.439,95.00,26.500
2019-01-15 21:30:00,1.396,2.350,5.886,9.194,95.00,26.500
2019-01-15 22:00:00,1.467,2.390,6.405,9.710,94.00,26.500
2019-01-15 22:30:00,1.451,2.400,6.626,9.414,98.00,26.450
2019-01-15 23:00:00,1.431,2.870,6.214,8.712,94.00,26.450
2019-01-15 23:30:00,1.431,2.320,6.440,9.251,88.00,26.450
2019-01-16 00:00:00,1.352,2.510,6.345,8.666,98.00,26.400
2019-01-16 00:30:00,1.324,2.040,6.097,7.833,90.00,26.400
2019-01-16 01:00:00,1.362,3.200,6.431,9.407,90.00,26.400
2019-01-16 01:30:00,1.373,1.890,6.362,8.901,98.00,26.400
2019-01-16 02:00:00,1.437,2.400,6.394,8.941,91.00,26.400
2019-01-16 02:30:00,1.603,2.730,6.931,8.528,99.00,26.400
2019-01-16 03:00:00,1.486,2.380,6.580,9.715,95.00,26.400
2019-01-16 03:30:00,1.469,2.390,6.638,9.801,101.00,26.350
2019-01-16 04:00:00,1.524,2.350,7.109,9.782,97.00,26.350
2019-01-16 04:30:00,1.535,2.460,7.016,9.300,101.00,26.300
2019-01-16 05:00:00,1.392,2.440,6.646,9.281,102.00,26.250
2019-01-16 05:30:00,1.343,2.030,6.681,9.204,97.00,26.200
2019-01-16 06:00:00,1.315,1.980,6.890,10.415,91.00,26.200
2019-01-16 06:30:00,1.422,2.300,6.894,9.759,97.00,26.200
2019-01-16 07:00:00,1.339,2.450,6.633,9.921,102.00,26.200
2019-01-16 07:30:00,1.409,2.570,7.164,10.878,101.00,26.200
2019-01-16 08:00:00,1.352,2.410,6.795,10.720,101.00,26.300
2019-01-16 08:30:00,1.313,2.180,7.169,10.340,101.00,26.400
2019-01-16 09:00:00,1.321,2.070,6.593,10.842,97.00,26.700
2019-01-16 09:30:00,1.242,2.250,6.959,10.893,91.00,26.900
2019-01-16 10:00:00,1.301,2.020,6.798,10.694,105.00,27.050
2019-01-16 10:30:00,1.284,2.130,6.990,10.812,102.00,27.100
2019-01-16 11:00:00,1.195,1.770,6.966,11.394,99.00,27.100
2019-01-16 11:30:00,1.281,1.900,7.148,9.875,101.00,27.000
2019-01-16 12:00:00,1.335,1.960,7.100,10.594,98.00,27.000
2019-01-16 12:30:00,1.288,2.220,7.035,10.810,105.00,27.150
2019-01-16 13:00:00,1.292,1.950,6.588,9.745,108.00,26.950
2019-01-16 13:30:00,1.283,2.070,6.559,10.669,106.00,26.850
2019-01-16 14:00:00,1.303,2.480,6.415,8.908,112.00,26.700
2019-01-16 14:30:00,1.298,2.260,6.335,10.627,118.00,26.600
2019-01-16 15:00:00,1.384,2.320,6.179,10.266,104.00,26.650
2019-01-16 15:30:00,1.263,2.020,5.825,10.246,108.00,26.600
2019-01-16 16:00:00,1.421,2.280,6.035,10.876,105.00,26.550
2019-01-16 16:30:00,1.331,1.920,5.713,10.256,106.00,26.500
