BOLD_ID,Phylum,Class,Order,Family,Genus,Species
BOLD:AAA8863,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,Sphinx pinastri
BOLD:AAA8865,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,Sphinx pinastri
BOLD:AAA8875,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula trifenestrata
BOLD:AAA8876,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula elaezia
BOLD:AAA8876,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula trifenestrata
BOLD:AAA8880,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula elaezia
BOLD:AAA8940,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella
BOLD:AAA8953,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium arcticum complex
BOLD:AAA8954,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium arcticum complex
BOLD:AAA8955,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium arcticum complex
BOLD:AAA8956,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium arcticum complex
BOLD:AAA9000,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cinabra,Cinabra hyperbius
BOLD:AAA9047,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius alienus
BOLD:AAA9048,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius alienus
BOLD:AAA9051,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius alienus
BOLD:AAA9052,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius alienus
BOLD:AAA9053,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius alienus
BOLD:AAA9126,Arthropoda,Insecta,Lepidoptera,Saturniidae,Holocerina,Holocerina smilax
BOLD:AAA9130,Arthropoda,Insecta,Lepidoptera,Saturniidae,Holocerina,Holocerina smilax
BOLD:AAA9222,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,Gonepteryx rhamni
BOLD:AAA9298,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum adiegetum
BOLD:AAA9341,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,Monomorium termitobium
BOLD:AAA9344,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa latemedia
BOLD:AAA9345,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa latemedia
BOLD:AAA9346,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa latemedia
BOLD:AAA9347,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa latemedia
BOLD:AAA9349,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa latemedia
BOLD:AAA9363,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa
BOLD:AAA9364,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa
BOLD:AAA9365,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa
BOLD:AAA9367,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa
BOLD:AAA9383,Arthropoda,Insecta,Hymenoptera,Braconidae,Cotesia,Cotesia ruficrus
BOLD:AAA9436,Arthropoda,Insecta,Diptera,Chironomidae,Metriocnemus,Metriocnemus eurynotus
BOLD:AAA9437,Arthropoda,Insecta,Diptera,Chironomidae,Metriocnemus,Metriocnemus eurynotus
BOLD:AAA9459,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia icarioides
BOLD:AAA9460,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia icarioides
BOLD:AAA9463,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gynanisa,Gynanisa maja
BOLD:AAA9466,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gynanisa,Gynanisa maja
BOLD:AAA9467,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gynanisa,Gynanisa maja
BOLD:AAA9479,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:AAA9480,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:AAA9481,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:AAA9483,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex innocens
BOLD:AAA9483,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:AAA9553,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera punctatissima
BOLD:AAA9554,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera punctatissima
BOLD:AAA9555,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera punctatissima
BOLD:AAA9556,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera punctatissima
BOLD:AAA9635,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta barnardi
BOLD:AAA9686,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium craigi
BOLD:AAA9689,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium craigi
BOLD:AAA9692,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium craigi
BOLD:AAA9778,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rudenia,Rudenia leguminana
BOLD:AAA9779,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rudenia,Rudenia leguminana
BOLD:AAA9782,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rudenia,Rudenia leguminana
BOLD:AAA9824,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9825,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9826,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9827,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9828,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9829,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9830,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas
BOLD:AAA9869,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera cambouei
BOLD:AAA9869,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera perroti
BOLD:AAA9870,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera cambouei
BOLD:AAA9871,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera cambouei
BOLD:AAA9871,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera perroti
BOLD:AAA9872,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea heyeri
BOLD:AAA9900,Arthropoda,Insecta,Lepidoptera,Erebidae,Orvasca,Orvasca subnotata
BOLD:AAA9909,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hyponephele,Hyponephele lycaon
BOLD:AAA9910,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hyponephele,Hyponephele lycaon
BOLD:AAA9941,Arthropoda,Insecta,Plecoptera,Nemouridae,Prostoia,Prostoia completa
BOLD:AAA9942,Arthropoda,Insecta,Plecoptera,Nemouridae,Prostoia,Prostoia completa
BOLD:AAA9943,Arthropoda,Insecta,Plecoptera,Nemouridae,Prostoia,Prostoia completa
BOLD:AAA9947,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pselaphelia,Pselaphelia gemmifera
BOLD:AAA9982,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia stigmatella
BOLD:AAA9983,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia stigmatella
BOLD:AAA9984,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia stigmatella
BOLD:AAA9998,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia praeda
BOLD:AAB0012,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0013,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0014,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0015,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0016,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0017,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB0021,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0021,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB0023,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0024,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia abasia
BOLD:AAB0024,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB0054,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eupanacra,Eupanacra elegantulus
BOLD:AAB0066,Arthropoda,Insecta,Lepidoptera,Saturniidae,Usta,Usta subangulata
BOLD:AAB0067,Arthropoda,Insecta,Lepidoptera,Saturniidae,Usta,Usta subangulata
BOLD:AAB0091,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa katinka
BOLD:AAB0091,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:AAB0091,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:AAB0106,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris midea
BOLD:AAB0125,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0126,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0127,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0128,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0129,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0130,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0132,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia semirosea
BOLD:AAB0133,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia winifredae
BOLD:AAB0179,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:AAB0263,Arthropoda,Insecta,Lepidoptera,Hesperiidae,hesperiidJanzen01,hesperiidJanzen01 Janzen01
BOLD:AAB0302,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,Oecetis avara
BOLD:AAB0303,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,Oecetis avara
BOLD:AAB0304,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,Oecetis avara
BOLD:AAB0313,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0314,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0315,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0317,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0318,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0319,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0320,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:AAB0322,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta tachyhalotaria
BOLD:AAB0324,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta tachyhalotaria
BOLD:AAB0342,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa katinka
BOLD:AAB0342,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:AAB0344,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:AAB0345,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:AAB0347,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa katinka
BOLD:AAB0347,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:AAB0349,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:AAB0361,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,ichJanzen01,ichJanzen01 Janzen01
BOLD:AAB0438,Arthropoda,Insecta,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra pupillata
BOLD:AAB0440,Arthropoda,Insecta,Lepidoptera,Geometridae,Oenoptila,Oenoptila AH01Pe
BOLD:AAB0526,Arthropoda,Insecta,Lepidoptera,Geometridae,Arhodia,Arhodia lasiocamparia
BOLD:AAB0539,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans
BOLD:AAB0540,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans
BOLD:AAB0541,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans
BOLD:AAB0542,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans
BOLD:AAB0543,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans
BOLD:AAB0602,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella
BOLD:AAB0603,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella
BOLD:AAB0604,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella
BOLD:AAB0605,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella
BOLD:AAB0607,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella
BOLD:AAB0636,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus MG056
BOLD:AAB0638,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus MG056
BOLD:AAB0662,Arthropoda,Insecta,Lepidoptera,Notodontidae,Destolmia,Destolmia lineata
BOLD:AAB0666,Arthropoda,Insecta,Lepidoptera,Crambidae,Chilo,Chilo suppressalis
BOLD:AAB0681,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0682,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0684,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0685,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0685,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium simillimum
BOLD:AAB0686,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0686,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium simillimum
BOLD:AAB0687,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0688,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:AAB0688,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium simillimum
BOLD:AAB0691,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:AAB0722,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera perroti
BOLD:AAB0772,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:AAB0773,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:AAB0778,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:AAB0779,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:AAB0780,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:AAB0782,Arthropoda,Insecta,Lepidoptera,Saturniidae,Micragone,Micragone ansorgei
BOLD:AAB0783,Arthropoda,Insecta,Lepidoptera,Saturniidae,Micragone,Micragone ansorgei
BOLD:AAB0784,Arthropoda,Insecta,Lepidoptera,Saturniidae,Micragone,Micragone ansorgei
BOLD:AAB0785,Arthropoda,Insecta,Lepidoptera,Saturniidae,Micragone,Micragone ansorgei
BOLD:AAB0787,Arthropoda,Insecta,Hymenoptera,Braconidae,mgJanzen01,mgJanzen01 Janzen01
BOLD:AAB0795,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga parvibulbacea
BOLD:AAB0836,Arthropoda,Insecta,Lepidoptera,Sphingidae,Macroglossum,Macroglossum pyrrhosticta
BOLD:AAB0939,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0940,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0941,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0942,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0943,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0944,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0945,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0946,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0947,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba picta
BOLD:AAB0967,Arthropoda,Insecta,Lepidoptera,Erebidae,Baniana,Baniana ostia
BOLD:AAB0995,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis argante
BOLD:AAB1026,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pselaphelia,Pselaphelia gemmifera
BOLD:AAB1027,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pselaphelia,Pselaphelia gemmifera
BOLD:AAB1028,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pselaphelia,Pselaphelia gemmifera
BOLD:AAB1029,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pselaphelia,Pselaphelia gemmifera
BOLD:AAB1126,Arthropoda,Insecta,Lepidoptera,Erebidae,Oxidercia,Oxidercia toxea
BOLD:AAB1263,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis distincta
BOLD:AAB1264,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis distincta
BOLD:AAB1266,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis distincta
BOLD:AAB1267,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis distincta
BOLD:AAB1268,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis distincta
BOLD:AAB1278,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAB1319,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:AAB1322,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:AAB1323,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:AAB1324,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:AAB1340,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma
BOLD:AAB1388,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1389,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1390,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1391,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1392,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1393,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1394,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1395,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1396,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1397,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1398,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1399,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1400,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1401,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1402,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1403,Arthropoda,Insecta,Psocodea,Polyplacidae,Fahrenholzia,Fahrenholzia pinnata
BOLD:AAB1422,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Baetis vernus
BOLD:AAB1423,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Baetis vernus
BOLD:AAB1466,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia varia
BOLD:AAB1467,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia varia
BOLD:AAB1468,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia varia
BOLD:AAB1469,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia varia
BOLD:AAB1476,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles masoni
BOLD:AAB1478,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles masoni
BOLD:AAB1479,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles masoni
BOLD:AAB1487,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB1487,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia viettei
BOLD:AAB1488,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia abasia
BOLD:AAB1488,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB1491,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB1491,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia viettei
BOLD:AAB1492,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia abasia
BOLD:AAB1492,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:AAB1492,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB1493,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:AAB1508,Arthropoda,Insecta,Lepidoptera,Saturniidae,Arsenura,Arsenura batesii
BOLD:AAB1509,Arthropoda,Insecta,Lepidoptera,Saturniidae,Arsenura,Arsenura batesii
BOLD:AAB1520,Arthropoda,Insecta,Lepidoptera,Sphingidae,Temnora,Temnora scitula
BOLD:AAB1521,Arthropoda,Insecta,Lepidoptera,Sphingidae,Temnora,Temnora scitula
BOLD:AAB1522,Arthropoda,Insecta,Lepidoptera,Sphingidae,Temnora,Temnora scitula
BOLD:AAB1523,Arthropoda,Insecta,Lepidoptera,Sphingidae,Temnora,Temnora scitula
BOLD:AAB1542,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium ochraceum
BOLD:AAB1571,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:AAB1572,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:AAB1573,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:AAB1574,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex madecassus
BOLD:AAB1576,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:AAB1579,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:AAB1580,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:AAB1742,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,Megalopyge opercularis
BOLD:AAB1762,Arthropoda,Insecta,Lepidoptera,Saturniidae,Ptiloscola,Ptiloscola cinerea
BOLD:AAB1792,Arthropoda,Insecta,Lepidoptera,Hesperiidae,hesperiidJanzen01,hesperiidJanzen01 Janzen01
BOLD:AAB1797,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys scotti
BOLD:AAB1799,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris harrisorum
BOLD:AAB1800,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris annulata
BOLD:AAB1800,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris harrisorum
BOLD:AAB1800,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zozine
BOLD:AAB1801,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris annulata
BOLD:AAB1801,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris harrisorum
BOLD:AAB1802,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris harrisorum
